hot_inlet_temperature_k,cold_inlet_mass_flow_kg_s,hot_outlet_temperature_k,cold_outlet_temperature_k,hx_1_heat_load_kw,hot_outlet_pressure_pa,cold_outlet_pressure_pa,hot_outlet_mass_flow_kg_s,cold_outlet_mass_flow_kg_s,hx_1_logarithmic_mean_temperature_difference_lmtd_k,hot_inlet_temperature_k_noisy,cold_inlet_mass_flow_kg_s_noisy,hot_outlet_temperature_k_noisy,cold_outlet_temperature_k_noisy,hx_1_heat_load_kw_noisy,hot_outlet_pressure_pa_noisy,cold_outlet_pressure_pa_noisy,hot_outlet_mass_flow_kg_s_noisy,cold_outlet_mass_flow_kg_s_noisy,hx_1_logarithmic_mean_temperature_difference_lmtd_k_noisy
393.352,2.95455,373.788,2011.51,81.9073,500000,100000,1,2.95455,81.9073,382.5288183562298,3.076639851934388,270.0547855499325,2408.647727182614,88.30675788590521,443277.4265511993,103108.09322933576,0.991352537925337,2.9822611616434784,82.46272126641365
393.352,3.0,373.778,2011.51,81.9486,500000,100000,1,3.0,81.9486,380.14278024874153,2.8882531848772417,440.7758683771097,2330.010472521794,104.07079182106432,490106.3652726621,94873.20318017184,0.9912790143583624,3.1834237051153624,77.57809416450559
393.352,3.04545,373.769,2011.51,81.9886,500000,100000,1,3.04545,81.9886,392.8494127533687,2.917600734168437,399.337938466317,1612.3663825060542,96.19471248103612,485161.39874768857,103955.3847760779,0.9707383970984916,3.171831751290488,86.21058601241833
393.352,3.09091,373.76,2011.51,82.0276,500000,100000,1,3.09091,82.0276,416.4167652591855,2.9864263132695914,345.06756031270345,1804.300850158992,84.90556648254321,472621.5808654584,96510.948971116,0.9321635905697848,3.23503895723615,96.93491126471912
393.352,3.13636,373.751,2011.51,82.0654,500000,100000,1,3.13636,82.0654,404.0433104005014,3.046671309242254,372.6907990602934,1557.855795187144,82.18336362502619,520479.4762991014,99671.96165778536,0.9691869022392016,3.202367951607716,93.35058842150112
393.352,3.18182,373.742,2011.51,82.1022,500000,100000,1,3.18182,82.1022,386.06290556226327,3.3115307370218128,330.7921909899819,1946.1932540961209,74.63464831547073,513157.0258674611,105562.66907506468,1.063317016464564,3.077205755191752,75.19410841849738
393.352,3.22727,373.733,2011.51,82.1379,500000,100000,1,3.22727,82.1379,408.52946156154735,3.0366672444965905,441.9848858076715,1767.872248193744,86.95618712839511,513843.68522870814,95473.00510488628,0.9675492047384452,3.239445308359862,83.1140928600578
393.352,3.27273,373.725,2011.51,82.1727,500000,100000,1,3.27273,82.1727,337.3280031544959,3.170847640559307,339.8035622987459,1847.709039775116,79.59900391098964,517290.60589558486,99633.97328271998,1.0449492546948933,3.068490720397677,88.18211263248946
393.352,3.31818,373.717,2011.51,82.2065,500000,100000,1,3.31818,82.2065,415.94546428863833,3.0213667433042963,354.16846180072616,2230.8788732935213,84.54212114667195,499955.19460120087,93871.12251171614,0.9982347620638186,3.2907297443314,82.88903569970392
393.352,3.36364,373.709,2011.51,82.2394,500000,100000,1,3.36364,82.2394,359.1360052845038,3.53301908977714,346.4446459046542,1658.5243798052288,73.09966344744971,499698.0876442799,95056.61924744803,1.0083835268563228,3.271963825284361,71.67202379651388
393.352,3.40909,373.702,2011.51,82.2715,500000,100000,1,3.40909,82.2715,386.2236565408597,3.6257428000834855,376.7057942616967,2037.606474044089,67.44006372223677,520755.2037223633,97265.68312080255,0.9387904631091512,3.091848248417826,76.04674449316452
393.352,3.45455,373.694,2011.51,82.3028,500000,100000,1,3.45455,82.3028,371.3307803804509,3.398055423970475,424.9019054203061,2036.3876400813776,82.61722974629659,516681.8254296201,108151.07948758538,1.0581974036224724,3.528194146353272,87.46669004445125
393.352,3.5,373.687,2011.51,82.3332,500000,100000,1,3.5,82.3332,367.8887226081115,3.447858861157686,440.5535969759022,1994.9373124195984,82.37481727773003,525685.3909800089,100166.85226294844,1.103007976016911,3.557383795975324,98.21156870168856
393.352,3.54545,373.68,2011.51,82.3629,500000,100000,1,3.54545,82.3629,416.18267692344574,3.625793779672445,358.77031208270125,2037.8162626589133,75.00048618770742,498909.8006802292,113220.41538245922,0.9650905514672224,3.769196717669149,77.03214746375066
393.352,3.59091,373.673,2011.51,82.3918,500000,100000,1,3.59091,82.3918,384.1534398530782,3.8556466092557327,387.8075168699685,1562.484301668159,72.91867806019738,475340.5083876504,104774.4974237045,1.0651758622824798,3.37122303033672,74.54368539562576
393.352,3.63636,373.667,2011.51,82.4201,500000,100000,1,3.63636,82.4201,400.166899744327,3.710652788900576,376.7275349811526,1848.6672995927784,89.32368532791789,505927.5804310186,104910.3874028695,0.9365378356270266,3.8328923872748266,91.71963018035264
393.352,3.68182,373.66,2011.51,82.4476,500000,100000,1,3.68182,82.4476,392.4291848228357,3.553408806267814,336.9811882247833,2321.8861670473893,88.07400802964176,485543.685595031,94530.41473821527,0.9973096296688224,3.2548552235723536,84.3804094771043
393.352,3.72727,373.654,2011.51,82.4745,500000,100000,1,3.72727,82.4745,402.7342481734934,3.425580559605605,464.17375806700727,1770.758184278642,105.68963038406866,516338.38971438695,99232.53709935088,0.9413845638120194,3.699829317071504,79.26694120347607
393.352,3.77273,373.647,2011.51,82.5007,500000,100000,1,3.77273,82.5007,394.8629022246167,3.562376484753079,424.5661022173309,2346.7504317592525,99.58985160001066,507195.01064974273,94284.992298766,1.0188700057691291,4.1455309990212905,80.90698326329468
393.352,3.81818,373.641,2011.51,82.5264,500000,100000,1,3.81818,82.5264,368.1186221315489,3.832158252039702,380.7071435201881,1728.526265048362,67.74787173609927,501286.0249144888,98450.89175837256,0.989795571994606,3.8126991184150736,81.35750971061945
393.352,3.86364,373.635,2011.51,82.5514,500000,100000,1,3.86364,82.5514,412.94617729815855,3.737042518413024,432.73942741944944,1704.3442497496292,80.18845913749527,490199.3329528879,97714.9278106408,0.9974584786996484,3.721687687515019,88.75286715832954
393.352,3.90909,373.63,2011.51,82.5759,500000,100000,1,3.90909,82.5759,383.6409930250165,3.94719731549057,418.9179431072753,1820.0587391285096,65.67134924596138,525016.9106884894,99790.46945520896,1.0655971891963163,3.8927936814170354,84.4558500428096
393.352,3.95455,373.624,2011.51,82.5998,500000,100000,1,3.95455,82.5998,362.73776984991946,3.84522171657965,376.682536170033,2238.6261681538817,59.81172275930464,523097.50417092326,104127.64416900004,1.0621762812134443,4.122320365858738,69.95901284134133
393.352,4.0,373.618,2011.51,82.6232,500000,100000,1,4.0,82.6232,384.9320022601868,3.788370713741118,385.7965870295434,1901.657248975083,109.83295009792656,485987.7879819625,98690.37182932669,0.9913899940590608,3.9435951754076015,81.572243511785
393.352,4.04545,373.613,2011.51,82.646,500000,100000,1,4.04545,82.646,422.86834325827937,3.807368869326909,430.1079984431769,2080.988961131522,100.99708772769154,469290.426491512,104217.6691329286,1.0553647642499298,4.124800605360549,97.81824041013392
393.352,4.09091,373.608,2011.51,82.6684,500000,100000,1,4.09091,82.6684,410.0738211351913,4.410482584297002,338.25894528613026,2026.3221405006825,74.85866769965644,504486.1347373437,92670.45538663154,1.0575179549636549,4.16880986784489,91.839204908722
393.352,4.13636,373.602,2011.51,82.6903,500000,100000,1,4.13636,82.6903,386.49484928132,4.320218668310663,436.1314191900647,2000.5548774816132,98.11257189142496,529647.563249943,102241.32002693176,1.055472971448283,4.249901589117928,93.0605217159294
393.352,4.18182,373.597,2011.51,82.7117,500000,100000,1,4.18182,82.7117,386.48293917454686,4.54365572906566,365.1868622665722,2267.800128446106,99.97843294751124,468455.2796831191,97821.41513045164,1.007387198441236,4.398515368202618,75.8020894661122
393.352,4.22727,373.592,2011.51,82.7326,500000,100000,1,4.22727,82.7326,387.02621046667696,4.341395912211751,430.5527033713908,2166.701605347484,58.89985089971803,511759.0551611724,101267.42340704436,1.0165295161475598,4.645693039004679,85.72234715444357
393.352,4.27273,373.588,2011.51,82.7531,500000,100000,1,4.27273,82.7531,434.1966486414812,4.180868140433456,373.392740590706,1781.6138789875909,93.31161342342716,479475.6357984418,104314.63819615624,0.9858175784663856,4.291414173837048,90.61009597650786
393.352,4.31818,373.583,2011.51,82.7732,500000,100000,1,4.31818,82.7732,400.8637537003093,4.60390121523388,386.195394541012,1956.0786613097528,76.66883872108706,474577.394214141,92792.39238622492,1.1167009301841684,4.387872778035846,83.38743041408071
393.352,4.36364,373.578,2011.51,82.7929,500000,100000,1,4.36364,82.7929,401.80988710029504,4.356425157326887,372.2963152768374,2362.204663239022,87.55053225624513,523279.6130460833,107345.45136291036,1.0199502248482744,4.104637155979607,92.58838518812632
393.352,4.40909,373.574,2011.51,82.8122,500000,100000,1,4.40909,82.8122,413.6152028605167,4.457775562048474,353.70570504519185,2075.79017345292,120.2001965195042,516258.54157575,99031.75664208908,0.9958926369811264,4.61738420878757,75.7192378694125
393.352,4.45455,373.569,2011.51,82.831,500000,100000,1,4.45455,82.831,398.0484096640698,4.445011833109458,363.4805861755128,1708.205276477067,102.52857301051938,496192.7393337184,109309.63831287267,1.0251578095824918,4.757633089883158,84.59683859917565
393.352,4.5,373.565,2011.51,82.8496,500000,100000,1,4.5,82.8496,388.2572626928567,3.836946550661097,425.0837751324666,1722.448187748006,81.2562514594601,519737.4961750853,100355.06119465057,1.0135812666166368,4.654883183477202,77.93270422374164
393.352,4.54545,373.56,2011.51,82.8677,500000,100000,1,4.54545,82.8677,389.4902697081363,4.910162138081782,287.11209026328726,2190.5636189634047,100.53932201405809,517087.99192735273,106604.43965796268,1.103121772086991,4.230409499698633,95.10596736349224
393.352,4.59091,373.556,2011.51,82.8855,500000,100000,1,4.59091,82.8855,391.943775070348,4.703617746276845,327.2736837522484,2152.8059687872824,58.988228582759,462843.8014332701,100298.769264738,0.9989041462844052,4.498058624501811,82.4291414859563
393.352,4.63636,373.552,2011.51,82.9029,500000,100000,1,4.63636,82.9029,392.61992794121903,4.712818922324416,346.45185920258626,1826.1763931955504,89.1650472086197,502106.785453619,101336.14298605974,1.0382839093880232,4.648229025890594,81.15717226578192
393.352,4.68182,373.548,2011.51,82.92,500000,100000,1,4.68182,82.92,407.6627268124346,4.667358779807023,333.26664594751094,2161.896558130869,89.48075548103051,535320.1313684562,100581.11616636244,0.9940258885020212,4.4812573588060935,73.49788221248362
393.352,4.72727,373.544,2011.51,82.9368,500000,100000,1,4.72727,82.9368,394.3736509037036,4.765898371623837,429.94838235930433,2333.2293276932137,91.7159882696302,511845.3509865595,98902.36454524724,0.915625155981202,5.234245779123624,89.80622541518626
393.352,4.77273,373.54,2011.51,82.9533,500000,100000,1,4.77273,82.9533,407.7612719826451,4.630197445225927,420.5192658307286,2304.759763456569,76.62620196373253,434605.5419346496,98713.2662095487,1.0000731688925772,4.87046985953587,86.61900592079567
393.352,4.81818,373.536,2011.51,82.9695,500000,100000,1,4.81818,82.9695,391.7644985890564,4.966719515184992,395.65051939540274,2334.212131384874,87.72332590801581,473233.7698937733,101127.81818579022,1.0426733681399685,5.042608232708631,82.8183594087872
393.352,4.86364,373.532,2011.51,82.9853,500000,100000,1,4.86364,82.9853,394.8985654690607,4.54577721041233,349.70797710669814,2123.2471225926583,93.64027265529424,524894.3492198241,102741.71766394009,1.0067976825099425,5.0940266118274495,87.99052111835313
393.352,4.90909,373.529,2011.51,83.0009,500000,100000,1,4.90909,83.0009,354.0521882168963,4.954761334057842,423.3970588751747,1975.773549722204,54.079711015115066,486070.8726870526,101167.8380480398,0.9421879059286542,4.936571262294072,91.89406840139743
393.352,4.95455,373.525,2011.51,83.0162,500000,100000,1,4.95455,83.0162,411.3739661749785,5.093667191930903,314.2043769392514,1930.5507293340156,79.07903087742054,528033.4785165449,102595.88620292948,1.0792634106874694,4.657083652964379,84.69271734364646
393.352,5.0,373.522,2011.51,83.0312,500000,100000,1,5.0,83.0312,400.16659674857135,4.950332716544274,453.52976397133375,2008.012609968638,71.78073477008725,551152.5620908627,92409.35773426574,0.9405152917854148,5.197191862856094,86.7222247719891
395.372,0.5,376.465,2011.51,70.6161,500000,100000,1,0.5,70.6161,415.10126265777154,0.5092716948117756,350.69108434055534,1835.297036285197,77.62975690674222,494051.30464190623,104519.93222579088,0.9613509883674888,0.5502844873990113,74.44123902205759
395.372,0.545455,376.203,2011.51,71.7222,500000,100000,1,0.545455,71.7222,338.11708593064026,0.5184185849541934,366.3451563437585,1939.2367022642725,86.54543932787811,484554.0116586159,96287.1058824716,0.9437472772579056,0.5351408287607843,59.09070496739035
395.372,0.590909,375.977,2011.51,72.6754,500000,100000,1,0.590909,72.6754,436.6562441889283,0.5623732134318319,359.83465871225485,2268.0016124898107,66.00540408857358,474846.2104065128,91762.91628920204,0.9481852983625348,0.5741679150392642,76.10150696369101
395.372,0.636364,375.78,2011.51,73.5059,500000,100000,1,0.636364,73.5059,392.6125084768517,0.643895912700242,335.4547695929999,1687.8437575817898,61.50209028148157,518956.0842295114,109237.62152924624,1.0022499219143224,0.6630514350586715,61.471480075217976
395.372,0.681818,375.607,2011.51,74.2358,500000,100000,1,0.681818,74.2358,417.2792228309573,0.7049503684207209,447.9155965142575,1701.6027440074454,75.54046388307086,484932.99798506114,107050.992956864,1.0305479572193,0.7133155034818554,74.29140965249344
395.372,0.727273,375.454,2011.51,74.8823,500000,100000,1,0.727273,74.8823,374.8145156890262,0.6590960415063152,405.0733644706559,2178.5720616093718,61.92903605773847,489944.08658536186,99947.58345910204,0.9706529896966444,0.7689026362460996,79.10095917274127
395.372,0.772727,375.317,2011.51,75.459,500000,100000,1,0.772727,75.459,407.48568221962,0.7928959719653619,420.935675744176,1941.0723660269944,72.89603909812777,472285.71970873966,105348.14967764592,1.028217176866077,0.7672679752115965,61.67595028468167
395.372,0.818182,375.194,2011.51,75.9764,500000,100000,1,0.818182,75.9764,374.5474490978453,0.7959601155009544,329.2826631138431,1624.1649799670663,72.19411751261192,489185.8872441963,98343.86659393222,1.0384539945353597,0.8123059912672924,76.36944748495135
395.372,0.863636,375.084,2011.51,76.4434,500000,100000,1,0.863636,76.4434,383.0409609235889,0.8553102860991088,381.8706883903968,1999.172573117964,83.09515394493569,482332.09531929775,97652.9735308282,0.9835529788466584,0.7501462816171668,73.73997552644806
395.372,0.909091,374.983,2011.51,76.8668,500000,100000,1,0.909091,76.8668,433.209720222051,0.8482038155674169,394.52069010115576,1970.450739093158,80.50101139613916,450450.4183973982,97028.3817848045,0.9243097671730178,0.9113753268741172,74.95576590053844
395.372,0.954545,374.892,2011.51,77.2526,500000,100000,1,0.954545,77.2526,391.6024758922697,0.913899651073299,385.0424454626648,1924.796926469292,79.12284968088655,479033.1173661939,96801.29582995435,1.0756978859565482,0.9276280165481074,83.25298492779352
395.372,1.0,374.808,2011.51,77.6055,500000,100000,1,1.0,77.6055,399.6703434967407,1.0483062662765157,331.3162747552105,2149.440452932777,96.65979035309282,518654.74059945095,98704.6047726182,0.9664684234117672,0.8896639506896065,92.35323786529447
395.372,1.04545,374.731,2011.51,77.9295,500000,100000,1,1.04545,77.9295,412.5720209408937,1.0471678507163806,415.03331984183046,1743.3363781420014,81.08248307717436,533724.8913173102,96430.25022660736,0.8894961322165854,1.1444491571618574,83.65930405163225
395.372,1.09091,374.661,2011.51,78.2281,500000,100000,1,1.09091,78.2281,405.17093697057527,1.0700311606895514,379.21500755663686,2014.1220291844224,73.32510169997775,497333.256168349,85757.36569285057,0.9805480003269412,1.1040861710641223,78.42527491802846
395.372,1.13636,374.595,2011.51,78.5041,500000,100000,1,1.13636,78.5041,398.3455711682213,1.12974136478021,338.82252470683096,1969.0726717362136,75.02805136323288,500842.3791251375,99082.86439681832,1.0291862725674863,1.035033433251873,67.93398416549591
395.372,1.18182,374.534,2011.51,78.7599,500000,100000,1,1.18182,78.7599,402.5867680733538,1.2107280159312384,305.04855944191826,2019.1185824196675,69.73041514304113,507149.5615695064,95153.98673754532,1.036680444357187,1.204076616186176,89.53169802674743
395.372,1.22727,374.478,2011.51,78.9978,500000,100000,1,1.22727,78.9978,442.8841613383414,1.254300284015319,397.1963262638664,1663.0790221046404,66.92729612930606,549065.2708283577,101486.3506590558,0.9431509346302884,1.3414453200562797,77.70813045426867
395.372,1.27273,374.426,2011.51,79.2195,500000,100000,1,1.27273,79.2195,394.23295704896185,1.267955544289249,466.1774338707921,1906.378653501749,62.71004821805647,474753.7405251345,98800.8792612896,0.907564600019792,1.3493257505670595,65.8610891284887
395.372,1.31818,374.376,2011.51,79.4266,500000,100000,1,1.31818,79.4266,399.3474466148895,1.3902158420400883,336.36731661617125,2015.4865925463291,92.93983402773964,468446.4327311751,103174.06480629087,1.0152949456629985,1.381891632778139,70.24502669103197
395.372,1.36364,374.33,2011.51,79.6205,500000,100000,1,1.36364,79.6205,416.1419664929161,1.4298080835095703,380.71034443810856,2120.364802000958,71.04170494179465,498710.1286664013,100065.26579678275,1.0258459259430734,1.2796510859821928,69.51485147553069
395.372,1.40909,374.287,2011.51,79.8025,500000,100000,1,1.40909,79.8025,417.2266999582732,1.4382139196263677,415.8514695099349,2382.9145034602298,83.58412670612722,509855.2353792028,93667.87184295947,1.0558960820228789,1.3707428839158546,70.91157752331851
